BrEPI_IL-1b/TNF-a/IFN-g_24:CD87/uPAR,BrEPI_IL-1b/TNF-a/IFN-g_24:CXCL10/IP-10,BrEPI_IL-1b/TNF-a/IFN-g_24:CXCL9/MIG,BrEPI_IL-1b/TNF-a/IFN-g_24:HLA-DR,BrEPI_IL-1b/TNF-a/IFN-g_24:IL-1alpha,BrEPI_IL-1b/TNF-a/IFN-g_24:MMP-1,BrEPI_IL-1b/TNF-a/IFN-g_24:PAI-I,BrEPI_IL-1b/TNF-a/IFN-g_24:SRB,BrEPI_IL-1b/TNF-a/IFN-g_24:tPA,BrEPI_IL-1b/TNF-a/IFN-g_24:uPA,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CD106/VCAM-1,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:Collagen III,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CXCL10/IP-10,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CXCL8/IL-8,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CXCL9/MIG,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:EGFR,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:M-CSF,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:MMP-1,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:PAI-I,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:Proliferation_72hr,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:SRB,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:TIMP-2,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:CCL2/MCP-1,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:CD54/ICAM-1,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:CXCL10/IP-10,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:IL-1alpha,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:MMP-9,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:SRB,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:TIMP-2,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:uPA,HUVEC/PBMC_LPS_24:CCL2/MCP-1,HUVEC/PBMC_LPS_24:CD106/VCAM-1,HUVEC/PBMC_LPS_24:CD142/Tissue Factor,HUVEC/PBMC_LPS_24:CD40,HUVEC/PBMC_LPS_24:CD62E/E-Selectin,HUVEC/PBMC_LPS_24:CXCL8/IL-8,HUVEC/PBMC_LPS_24:IL-1alpha,HUVEC/PBMC_LPS_24:M-CSF,HUVEC/PBMC_LPS_24:sPGE2,HUVEC/PBMC_LPS_24:SRB,HUVEC/PBMC_LPS_24:sTNF-alpha,HUVEC/PBMC_SEB/TSST_24:CCL2/MCP-1,HUVEC/PBMC_SEB/TSST_24:CD38,HUVEC/PBMC_SEB/TSST_24:CD40,HUVEC/PBMC_SEB/TSST_24:CD62E/E-Selectin,HUVEC/PBMC_SEB/TSST_24:CD69,HUVEC/PBMC_SEB/TSST_24:CXCL8/IL-8,HUVEC/PBMC_SEB/TSST_24:CXCL9/MIG,HUVEC/PBMC_SEB/TSST_24:PBMC Cytotoxicity,HUVEC/PBMC_SEB/TSST_24:Proliferation,HUVEC/PBMC_SEB/TSST_24:SRB,HUVEC_IL-1b/TNF-a/IFN-g_24:CCL2/MCP-1,HUVEC_IL-1b/TNF-a/IFN-g_24:CD106/VCAM-1,HUVEC_IL-1b/TNF-a/IFN-g_24:CD141/Thrombomodulin,HUVEC_IL-1b/TNF-a/IFN-g_24:CD142/Tissue Factor,HUVEC_IL-1b/TNF-a/IFN-g_24:CD54/ICAM-1,HUVEC_IL-1b/TNF-a/IFN-g_24:CD62E/E-Selectin,HUVEC_IL-1b/TNF-a/IFN-g_24:CD87/uPAR,HUVEC_IL-1b/TNF-a/IFN-g_24:CXCL8/IL-8,HUVEC_IL-1b/TNF-a/IFN-g_24:CXCL9/MIG,HUVEC_IL-1b/TNF-a/IFN-g_24:HLA-DR,HUVEC_IL-1b/TNF-a/IFN-g_24:Proliferation,HUVEC_IL-1b/TNF-a/IFN-g_24:SRB,HUVEC_IL-4/Histamine_24:CCL2/MCP-1,HUVEC_IL-4/Histamine_24:CCL26/Eotaxin-3,HUVEC_IL-4/Histamine_24:CD106/VCAM-1,HUVEC_IL-4/Histamine_24:CD62P/P-selectin,HUVEC_IL-4/Histamine_24:CD87/uPAR,HUVEC_IL-4/Histamine_24:SRB,HUVEC_IL-4/Histamine_24:VEGFR2,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CCL2/MCP-1,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD106/VCAM-1,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD141/Thrombomodulin,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD142/Tissue Factor,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD87/uPAR,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CXCL8/IL-8,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CXCL9/MIG,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:HLA-DR,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:IL-6,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:LDLR,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:M-CSF,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:Proliferation,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:Serum Amyloid A,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:SRB,mech
-0.0523764002,-0.0120214719,-0.004476793,-0.0421806687,-0.01465831,-0.0433249337,-0.0310964295,0.004928989,-0.0015463712,-0.02006696,0.0329573945,0.0037613407,-0.0118900423,-0.0115984,-0.02404401,0.01064151,-0.0043027577,-0.0063609834,-0.0111600079,0.0756283606,0.0055858501,0.02927401,-0.004517266,-0.002766576,0.0004982491,-0.002728838,-0.02688652,0.009831212,-0.0251322424,0.0274960539,0.001895872,0.0185695179,0.001219102,0.0344794952,0.014287671,0.011228236,0.0137836848,0.009464981,0.011211194,0.0163881467,0.0100093157,-0.0137919343,-0.02453548,-0.05923315,-0.007726449,0.006350126,-0.0088040793,0.0134551715,-0.03006008,0.00789001,-0.01744201,-0.0186558604,-0.0007485474,-0.0157798332,-0.0210436857,0.008769824,0.0235255523,0.0130627941,-0.0106796924,0.003883728,0.0195618673,0.02417467,0.00629189,-0.1511085525,-0.04115781,-0.2868123708,0.200772,-0.0330889698,-0.0151898571,-0.01595792,0.0290187495,0.0225794345,0.0169978084,0.0137142361,0.0220908,0.0112540053,-0.002124316,-0.0044889802,0.03640103,0.0007477026,0.0668938182,-0.0053277679,0.0396423042,-0.003755406,H1 antagonist
-0.2693694991,0.0131291511,0.00972864,-0.0031493482,-0.03783826,-0.129097441,0.094544117,0.004627342,0.2293340185,-0.08823905,0.0216056853,-0.0876574852,-0.2244927894,-0.03882432,-0.3032727,-0.0582651,0.0657621752,-0.1322200822,-0.1578213118,-0.4629105453,-0.0352393797,-0.1479437,-0.132137423,0.0001337419,-0.02477904,-0.01131258,-0.08214652,0.0007848424,-0.0311059323,-0.1115338907,-0.1309455573,-0.1365400302,-0.2426168,-0.005969683,-0.0336639205,-0.0128888325,-0.1873659735,-0.2600287,0.020800489,-0.076326216,-0.6808261766,-0.0361176074,-0.3097846,-0.07331587,0.1355501,0.096458794,0.037672203,-0.020111467,-0.09795989,-0.556195,-0.04727796,-0.1627289243,-0.1548929882,0.1312881708,-0.3515705614,0.03851011,0.0359580763,-0.5161404363,-0.095448544,-0.1104393,-0.1922174217,-0.2527744,-0.0984536,-0.2019181033,-0.5493169,-0.488531892,-0.2601383,-0.2922306144,-0.0462133016,0.1993637,-0.0701235887,-0.0866859314,0.0033001871,0.2925054671,-0.2387616,-0.0745626092,-0.6281502016,-0.5430579976,-0.130082,-0.05707507,-0.0512750463,-0.1022914937,0.065116244,-0.001267329,HDAC inhibitor
-0.3733989445,-0.0167657083,-0.01520593,-0.1420821183,-0.2115805,-0.1296741934,0.1046302782,0.005848564,0.1396441017,-0.1579735,-0.0777205386,-0.1327172835,-0.7192195895,-0.1372501,-0.7756783,-0.1364739,-0.0458516249,-0.2603548866,-0.3688089762,-0.7077251211,-0.1048775952,-0.1932948,-0.138164737,0.04607921,-0.005585959,-0.2004879,-0.4351706,-0.002529387,-0.0665441149,-0.2098452026,-0.5694305621,-0.4763745091,-0.2944914,-0.1600654515,-0.386915928,-0.1980261369,-0.3033940177,-0.3300918,-0.229178641,-0.1411096441,-0.7239399883,-0.5022915982,-0.5061846,-0.2070281,-0.3359969,-0.073886894,-0.21723667,-0.2020777752,-0.1639857,-1.012374,-0.1026725,-0.498772403,-0.6144233684,0.1758783129,-0.3946677405,0.03234633,-0.3266244047,-0.6853948411,-0.2855427835,-0.4363543,-0.7362760391,-0.272943,-0.1494477,-0.3756735238,-0.8497917,-0.9549726111,-0.3837671,-0.374063981,-0.0798400602,0.1967012,-0.175106154,-0.2343219587,0.0577899026,0.3415061448,-0.4531489,-0.2092611831,-0.8472656719,-0.7367764224,-0.3130225,-0.1040791,-0.1213050353,-0.1508222142,0.4979586576,-0.05030717,HDAC inhibitor
-0.1939714835,0.0309507562,-0.0002187515,0.0241240909,0.004867171,-0.1106502305,-0.0209464318,-0.0002123415,0.2951483326,-0.1708029,-0.1184597213,-0.0565856914,-0.1858833705,-0.03302804,-0.2075314,-0.05431592,0.0365184669,-0.0727529964,-0.1409649012,-0.4094985408,-0.0979565668,-0.09814305,-0.092368357,-0.004094267,0.01938167,0.01584334,-0.05267309,-0.00389305,-0.0558964859,-0.1008008289,-0.1203078236,-0.1158772091,-0.08559209,-0.1354487993,-0.0933285199,-0.0425233694,-0.2001307987,-0.2514601,-0.072587717,-0.035183149,-0.8280349155,-0.0208841599,-0.3323719,-0.08932908,0.1518797,0.036612357,0.0357365093,0.0176454229,-0.04827691,-0.6474668,-0.03632551,-0.0457502715,-0.0492231765,0.1257019666,-0.154547519,0.06025529,0.2014122833,-0.3156794881,-0.0142778725,0.003666799,-0.2439306481,-0.3423673,-0.09731338,-0.0912765935,-0.1914466,-0.164299226,-0.1815964,-0.1984900399,-0.0460771774,0.04107431,-0.0744670162,-0.1900048524,0.0307854362,0.2784582033,-0.07615395,-0.0126144468,-0.3888799557,-0.4593429427,-0.1140906,0.003175102,-0.1396464685,-0.1434149448,0.1880005502,0.01759931,HDAC inhibitor
-0.0766115822,0.0348765531,-0.0002630366,-0.0436934383,0.0003394867,-0.0278870958,0.0144581301,-0.0008083451,0.1830853593,-0.08919989,-0.1334745152,-0.1655368453,-0.1226683281,0.003348196,-0.03006274,-0.1363534,0.0340715409,-0.0012159629,-0.0478311304,-0.2140472075,-0.0270183254,-0.0232685,-0.020482341,0.02029453,0.01391483,0.04143597,-0.009538061,-0.005868782,-0.0549888691,-0.0479023456,-0.0286993611,-0.0537705716,-0.02770142,-0.0387668939,-0.0312900446,-0.0001083407,-0.0808093923,-0.1217825,-0.03385617,-0.003580019,-0.6475136954,0.0463094815,-0.1465805,-0.003252501,0.1998333,-0.001711459,0.1245825515,-0.001801055,-0.03230408,-0.2676726,0.01067325,0.0236882093,-0.0008061615,0.0671089541,0.0329133559,0.04772334,0.1750683095,-0.063465931,0.0311120138,0.04076976,-0.0297534108,-0.1284604,-0.02284132,0.0306682123,-0.006177778,0.0035959591,-0.0415313,0.0084757659,-0.0130195894,0.02774145,-0.0360147413,-0.1182123992,-0.0069822611,0.1499403751,-0.06339464,-0.0002494778,-0.060456388,-0.2203284776,-0.05011448,-0.01168464,-0.0649359807,-0.0857694714,-0.008243868,0.0007901848,HDAC inhibitor
-0.18649689151428572,0.02344580781428571,0.0011102432714285714,-0.03782687564285714,-0.040364001614285716,-0.0882519090142857,0.04835056258571428,0.0032437306285714286,0.20814638008571426,-0.13116927,-0.0525073649,-0.1119550762,-0.5733629342,-0.1316906,-0.7245948,-0.06901486,-0.1149967194,-0.2269387792,-0.2263720825,-0.9978695735,-0.2073426992,-0.006763206,-0.139121037,0.02915284,0.003123681,-0.1704052,-0.3420313,-0.06610399,-0.0929539944,-0.4112667212,-0.6397907638,-0.5191659395,-0.1198881,-0.1400728029,-0.4210554992,-0.3450707336,-0.2525907985,-0.4037198,-0.272242079,-0.1120501087,-0.8338176095,-0.6447969177,-0.4525849,-0.2719464,-0.3509419,-0.149114172,-0.3267921212,-0.5852148907,-0.07395078,-0.9642347,-0.09785092,-0.703342756,-0.4425922521,0.1173911883,-0.3041216822,0.07786421,-0.1987488354,-0.3407659393,-0.3742218418,-0.5933923,-0.7492488046,-0.6407004,-0.1508584,-0.3497375154,-0.7339976,-0.7750160244,-0.2365781,-0.2426710975,-0.0991932558,-0.03042764,-0.07885974064285715,-0.16869197837142855,0.02990969144285714,0.28045695951428573,-0.19765458428571428,-0.06760613664285714,-0.4749777121714286,-0.43341451924285707,-0.14346477000000002,-0.033892855714285706,-0.09405740931428572,-0.142100826,0.24859947554285713,-0.009007153457142857,HDAC inhibitor
-0.18649689151428572,0.02344580781428571,0.0011102432714285714,-0.03782687564285714,-0.040364001614285716,-0.0882519090142857,0.04835056258571428,0.0032437306285714286,0.20814638008571426,-0.13116927,-0.0306361683,-0.1847050778,-0.6287671498,-0.1431365,-0.7919777,-0.1236801,-0.1909239053,-0.2781495533,-0.230487204,-1.0619345046,-0.2440443281,0.04092878,-0.167991534,0.07998519,-0.08367858,-0.3156858,-0.3614437,-0.1501212,-0.1743567004,-0.4291715719,-0.7070939534,-0.5087223496,-0.08585523,-0.1034376352,-0.3907823866,-0.389162954,-0.2764846413,-0.3857291,-0.282468743,-0.0937166544,-0.8434923661,-0.6935719693,-0.4558473,-0.3271135,-0.3741544,-0.190299069,-0.3047311704,-0.656696226,-0.07018765,-1.026375,-0.08575347,-0.7958444328,-0.5254925848,0.1379021359,-0.2366330219,0.09249404,-0.2351229986,-0.3846489089,-0.4345323493,-0.5021046,-0.7761180364,-0.7011022,-0.14976,-0.3376575577,-0.7812019,-0.7824408075,-0.1624961,-0.2566899663,-0.0906057201,-0.05916537,-0.07885974064285715,-0.16869197837142855,0.02990969144285714,0.28045695951428573,-0.19765458428571428,-0.06760613664285714,-0.4749777121714286,-0.43341451924285707,-0.14346477000000002,-0.033892855714285706,-0.09405740931428572,-0.142100826,0.24859947554285713,-0.009007153457142857,HDAC inhibitor
-0.0932435674,0.0059622412,0.005284728,-0.0084091331,-0.007849218,-0.0393510673,0.0007863867,0.006095101,0.1914314558,-0.1711837,-0.1573573938,-0.0955482939,-0.3167437802,-0.01144721,-0.1583313,-0.0927873,0.0371767662,-0.0871233241,-0.01038343,-0.2841652653,-0.0839512859,-0.08472595,-0.202184382,0.0024462,-0.00294655,0.01129279,-0.05893118,0.003425598,-0.0464402362,-0.0947329058,-0.2018248302,-0.2136006344,-0.1016638,-0.1719319095,-0.2455087869,-0.0375296245,-0.1503816261,-0.3582459,0.069770795,-0.054260223,-0.8447703302,-0.0782831464,-0.318838,-0.2015435,-0.1345478,-0.085548366,0.0213055084,-0.09872495,-0.06633746,-0.9328854,-0.04719207,-0.1641628474,-0.3684934184,0.2118630445,-0.3473687174,0.05871961,-0.2210330417,-0.3541743888,-0.0670615342,-0.4430259,-0.5812712421,-0.5491783,-0.09561972,-0.0870844961,-0.567444,-0.4034051267,-0.3499307,-0.2133056638,-0.0588616178,-0.03104693,-0.1439121941,-0.2600492312,0.1262020203,0.3444395647,-0.3163881,-0.133380154,-0.848138333,-0.3573318532,-0.2380273,-0.03963288,-0.1492950738,-0.3227732058,0.8055526909,-0.02938296,HDAC inhibitor
-0.18649689151428572,0.02344580781428571,0.0011102432714285714,-0.03782687564285714,-0.040364001614285716,-0.0882519090142857,0.04835056258571428,0.0032437306285714286,0.20814638008571426,-0.13116927,-0.114,-0.088,-0.413,-0.173,-0.862,-0.024,0.004,-0.147,-0.09,-1.047,-0.121,-0.286,-0.11590705944444446,0.018691609211111113,-0.122,-0.341,-0.476,-0.199,-0.124,-0.492,-0.491,-0.4216666667,-0.3846667,-0.227,-0.3026666667,-0.2523333333,-0.133,-0.3956667,-0.248666667,-0.1006666667,-0.9966666667,-0.505,-0.4523333,-0.2333333,-0.3496667,-0.17,-0.2353333333,-0.1823333333,-0.07782069,-0.8366667,-0.1116667,-0.5086666667,-0.2596666667,0.0913333333,-0.4823333333,0.024,-0.1403333333,-0.7886666667,-0.3063333333,-0.123,-0.9013333333,-0.2683333,-0.1516667,-0.3166666667,-0.826,-0.6306666667,-0.3063333,-0.4366666667,-0.0896666667,0.02366667,-0.07885974064285715,-0.16869197837142855,0.02990969144285714,0.28045695951428573,-0.19765458428571428,-0.06760613664285714,-0.4749777121714286,-0.43341451924285707,-0.14346477000000002,-0.033892855714285706,-0.09405740931428572,-0.142100826,0.24859947554285713,-0.009007153457142857,HDAC inhibitor
-0.0860235511,0.0578143712,0.004491708,-0.0222518508,0.002294479,-0.0617434942,0.080697913,0.004354659,0.2215065549,-0.05553075,-0.0126437961,-0.0566792477,-0.0568894805,-0.01173779,-0.09032554,0.00539883,0.0948220176,-0.0318183964,-0.0454078266,-0.3231004809,-0.037651935,-0.073278,-0.07469632,-0.007619814,0.001288111,0.02845876,-0.0156109,0.002229899,0.0170926157,-0.1144405845,-0.0425735283,-0.0313103914,-0.1420996,-0.0205928131,0.0217018763,0.0013765041,-0.0249516324,-0.1176199,0.005846862,-0.0392034326,-0.7382321254,0.0045816177,-0.1898597,-0.05968954,0.17433,0.060004064,0.0867694298,0.0007579481,-0.06846836,-0.3913236,-0.0417256,-0.0306014598,0.0059125026,0.1026848042,-0.1527902685,0.03017175,0.0645961778,-0.3086722387,-0.0077822051,0.00029667,-0.2252776044,-0.06416879,-0.09152916,0.0099493962,-0.2424911,-0.046039147,-0.07900651,-0.121461239,-0.0426884879,0.08066845,-0.0019468086,-0.0724950513,-0.0150173559,0.2442279525,-0.064039,-0.0050572975,-0.1540628099,-0.2607159782,-0.05501931,-0.001241482,-0.0353111702,-0.0406096648,0.0418877637,0.01239353,HDAC inhibitor
-0.2128596128,0.0381532902,0.003954345,-0.0693263317,-0.03278117,-0.1193598409,0.0642835449,0.002801135,0.1968748378,-0.1852551,-0.09251822,-0.0362611721,-0.2835866316,-0.08193495,-0.418258,0.02736383,0.0855478862,-0.1291932071,-0.1357142582,-0.5862410903,-0.1011807846,-0.1327757,-0.076017404,0.001846852,-0.005037785,-0.02581395,-0.1372665,-0.00420881,-0.0035250392,-0.1912493082,-0.216800934,-0.1878460517,-0.3190097,-0.1618756971,-0.0737629543,-0.132059945,-0.172738505,-0.2771269,-0.133254643,-0.1056943919,-0.8860604837,-0.1578907105,-0.3306576,-0.1823722,0.07511853,0.037343467,-0.0698277521,-0.0532185636,-0.07891538,-0.8463042,-0.1056412,-0.1842549076,-0.086263384,0.1411792859,-0.3489283134,0.02779606,0.0047942438,-0.6038773723,-0.1738286238,-0.02522308,-0.5274453154,-0.2005332,-0.1664739,-0.202684931,-0.6219958,-0.4519161843,-0.2170988,-0.336331788,-0.0729992464,0.101698,-0.0504476816,-0.2190744244,0.0132899109,0.3121210091,-0.1716959,-0.0381177881,-0.3978906251,-0.456347963,-0.1038972,-0.02671192,-0.0966330904,-0.1490247873,0.1499242904,-0.01287564,HDAC inhibitor
-0.0597233379,0.0209186201,0.005281168,0.0042745761,-0.004057346,0.006358725,0.0190472993,-0.01080853,-0.0993537432,-0.03514093,0.0426721467,0.0114356409,0.0233537616,-0.002752239,0.007829156,0.001888399,0.0050249256,-0.0119510642,0.0098873424,-0.4069039968,-0.0004865267,0.05505271,-0.024162121,0.01261345,-0.02447626,0.02651726,0.01857382,-0.01307541,0.0292544262,0.0270448329,0.0033795546,0.0123616253,0.05696577,0.0013053972,0.0785306294,0.0249853999,-0.1129862411,0.04443108,0.022727072,-0.0935404695,0.0301996718,0.0210568962,0.0236958,-0.09935397,0.1784965,-0.146938193,0.1592639644,-0.0107864392,-0.05534973,-0.1724067,-0.1521323,-0.0226357744,-0.0049158658,0.0039099746,-0.0276191955,0.005079909,0.0267734575,-0.1186093422,-0.0487781754,0.0009257581,0.0478573513,-0.102313,-0.1469393,-0.1181799326,0.07294407,-0.018979867,0.07659915,-0.0058470435,-0.0364976607,0.03285757,0.0256121229,0.0347208956,0.2798851708,-0.0690471409,0.03453376,0.0257102905,0.046741671,-0.0629353004,0.0594787,-0.01272765,-0.0264268366,-0.3600686546,-0.0437835947,-0.05829152,HMG-CoA reductase inhibitor
-0.077467416,-0.0126628876,0.0006015838,0.0150917937,-0.01709584,0.0393728271,-0.0007090281,-0.006340015,-0.1166821698,-0.02736935,0.0486034319,0.0435754947,0.0122484352,-0.01060389,0.01923972,0.01425435,-0.0246025728,0.0018957188,-0.0255275571,-0.5157663539,-0.0339562453,0.07050209,0.040408936,0.02438876,-0.01366148,0.05128971,0.04657494,-0.008866264,0.0602149963,0.0194776086,0.0363864812,-0.0030994858,0.06542721,-0.0041028797,0.0928998027,0.0449012642,-0.1840815034,0.08772666,0.047916107,-0.1948627167,0.0657325643,0.0235151052,0.03198836,-0.106792,0.1516607,-0.178767535,0.1186343719,-0.006382139,-0.07663912,-0.5968203,-0.2572348,-0.0423097214,-0.021465052,0.0210023871,-0.0484344402,0.003759353,0.0182071451,-0.2159429785,-0.0584734523,-0.001561919,0.0314545561,-0.3822365,-0.2421046,-0.1548708295,0.07416834,-0.0504463933,0.08007736,-0.0320780608,-0.0881306685,0.06689447,0.0249882884,0.046583193,0.2758443913,-0.0623618273,0.03072232,0.0100985733,0.0491369349,-0.0815947452,0.07893216,-0.02152076,0.0092868347,-0.5602087403,-0.0140805414,-0.05741878,HMG-CoA reductase inhibitor
-0.03686619,0.0230519551,0.003070607,0.0158201445,0.003180281,0.0192930532,0.0222440193,-0.003001166,-0.0952942761,-0.0120885,0.0474408287,0.0256238169,0.025055702,0.005647567,0.006404475,0.0003745305,0.0095050591,0.0152871995,-0.0061261465,-0.3581452644,0.0012915226,0.02369742,-0.018365065,0.007142448,0.003383208,0.0298547,0.01323864,-0.00871064,0.0223414333,0.0315139233,0.0195508448,0.0174158701,0.07407654,0.0267224768,0.0493641513,0.01788112,-0.0602233903,0.03968366,0.021231827,-0.038423649,0.0494682101,0.0526626973,0.04152031,-0.0222077,0.1531563,-0.085285388,0.1607630785,0.0061549254,-0.04525542,-0.0002222205,-0.1162183,0.0050035407,-0.0041854372,0.010673005,-0.0055679148,0.007273157,0.0271982276,-0.0755082382,-0.0228479387,0.01078085,0.0575784383,-0.002556355,-0.07843872,-0.0475057572,0.06333887,0.0043624312,0.0671436,0.0056307104,-0.0074836766,0.02995875,0.0290828999,0.0393344038,0.2404400276,-0.084670897,0.01891387,0.0228905809,0.0396499792,-0.0452263087,0.06092812,-0.02639256,-0.0377680551,-0.1345599003,-0.0472978062,-0.04997929,HMG-CoA reductase inhibitor
-0.1036669216,-0.0177608322,0.01929499,-0.0099634422,-0.02164821,-0.053179753,-0.0268597955,-0.00393416,-0.086748291,-0.0709616,0.0441163387,-0.1271696392,-0.0064283076,-0.0563249,0.03396508,-0.1181823,-0.1195733703,-0.0614707056,-0.2085003624,-1.0741907373,-0.1699784873,-0.007780785,-0.00668336,-0.002516584,0.0001251427,0.02930268,0.04098726,-0.0006545349,0.0491820319,-0.0341528334,0.017,0.023,0.07480619,-0.088,0.1196666667,0.04,-0.193,0.081,0.047428722,-0.1832856309,0.0510627706,0.0226666667,-0.014,-0.1353333,0.19,-0.202333333,0.1103333333,0.0183333333,-0.05770235,-0.6737637,-0.1993333,-0.0596666667,0.0086666667,0.0521250135,0.0042735725,0.02366667,0.0803333333,-0.2617236706,-0.0243333333,0.03233333,0.0396666667,-0.7358452,-0.2193333,-0.4946666667,0.02966667,-0.0383333333,0.05266667,-0.1156666667,-0.133,0.008666667,0.0060412563,-0.0032250706,0.217577218,-0.0615083438,-0.0971186,0.0389743975,0.0755859271,-0.1080426337,0.02409161,-0.01317993,-0.0646532718,-0.7207540283,-0.0896391912,-0.0616233,HMG-CoA reductase inhibitor
-0.0907348325,-0.0330243008,-0.005238567,-0.0009598844,-0.001169866,-0.0565170736,-0.088560827,0.0008079407,-0.1042295495,-0.08833135,0.0427980415,0.0365193148,-0.0240474448,-0.008227579,-0.01157864,-0.05676308,-0.0682225495,-0.0022616817,-0.0661920278,-0.5286604926,-0.006754226,0.04838477,-0.053051619,0.02300106,-0.01114842,0.05764834,0.04681662,-0.01225069,0.0618920114,0.0183141326,0.0679559992,0.0248601463,0.06616715,-0.113697253,0.1274110198,0.0679882467,-0.184388735,0.0946152,0.049616846,-0.1650962326,0.0972323183,0.0500095476,0.0002757632,-0.1770685,0.228643,-0.186006703,0.1452305985,-0.0049772067,-0.02918031,-0.5363168,-0.2187567,-0.0770775041,0.0086632794,0.0211243963,-0.0357621353,0.02145874,0.050401832,-0.2097143898,-0.0114541442,0.02235258,0.0149024435,-0.4790788,-0.2069654,-0.2492862056,0.04829503,-0.0189037996,0.1066665,-0.0943468256,-0.0910344566,0.04117723,-0.0100037996,0.0118751911,0.2435904291,-0.0003329947,-0.0685023,0.0461334947,0.0689437738,-0.1437100696,0.1345545,0.04407384,-0.0208790776,-0.5516375818,-0.0730757696,-0.05142436,HMG-CoA reductase inhibitor
-0.0880851811,-0.0248368864,0.002035187,-0.0436282425,-0.0290158,-0.0120902574,-0.0403285177,0.001220737,-0.1300826538,-0.01758376,0.0475042487,-0.1012720968,-0.0133031183,-0.07693284,0.04450167,-0.1013569,-0.1640854341,-0.0550215233,-0.1918286542,-1.114424919,-0.189131307,-0.02215574,-0.018670552,0.004068144,-0.01592408,0.05258877,0.05048253,0.0003977329,0.0499781196,-0.0516433734,0.0095,0.021,0.03692937,-0.066,0.1195,0.0525,-0.1725,0.078,0.031167509,-0.1690290391,-0.0531201806,0.0275,-0.0215,-0.116,0.1715,-0.19,0.108,0.019,-0.06642921,-0.6561304,-0.1895,-0.0445,0.016,0.0552768989,-0.0025004559,0.0295,0.0765,-0.2913192804,-0.025,0.0175,0.037,-0.7344458,-0.1815,-0.5325,0.026,-0.026,0.0675,-0.0965,-0.125,-0.001,0.0227934555,-0.0127946133,0.2121496142,-0.044169869,-0.1311697,0.0428691372,0.0751930013,-0.0811172326,0.07392152,-0.01959378,-0.07526458,-0.6993258235,-0.0467628085,-0.05351198,HMG-CoA reductase inhibitor
